output_cell1,output_cell2,output_cell3,output_cell4,output_cell5,output_cell6,output_cell7,output_cell8
Voltage,"Current, 0 suns","Current, 1 suns","Current, 2 suns","Current, 3 suns","Current, 4 suns","Current, 5 suns","Current, 6 suns"
-0.18,-5.74537812078195e-05,-0.0121474688372422,-0.0242371848435635,-0.0363270101575549,-0.0484194300003196,-0.0605084040604962,-0.0725951648301127
-0.16,-5.10700246144334e-05,-0.0115691940674981,-0.0230866977165734,-0.034603981245265,-0.0461223216847078,-0.057643582147297,-0.0691515808830288
-0.14,-4.46862680088237e-05,-0.0108637083544374,-0.0216810870792808,-0.0324974733032182,-0.0433148136052141,-0.0541288296757434,-0.06493320512097
-0.12,-3.83025114154376e-05,-0.00999487190586209,-0.0199456147576701,-0.029895512828512,-0.0398513364460137,-0.0497891606632652,-0.0597205962983732
-0.1,-3.19187548098279e-05,-0.00892316541107199,-0.0178062695381989,-0.0266881841672694,-0.0355754329677513,-0.044439519420198,-0.0533109624644725
-0.0800000000000001,-2.55349982164419e-05,-0.00761072604542305,-0.0151927129016945,-0.0227702312068228,-0.0303413594782852,-0.0379074038389134,-0.0454661121003661
-0.0600000000000001,-1.91512416108322e-05,-0.00604088651900578,-0.0120538358864963,-0.018063496888576,-0.0240777108288618,-0.0300766682778675,-0.0360717573839823
-0.04,-1.27674850174461e-05,-0.00421532297574181,-0.00839738605035387,-0.0125846501925263,-0.0167937432806638,-0.0209485860128535,-0.0251320682434095
-0.02,-6.38372841183639e-06,-0.00216409444342286,-0.00431458895078108,-0.00646417803188187,-0.00862271470581448,-0.0107941442168826,-0.0129444451972316
0,2.81815496843423e-11,1.68093633482715e-06,3.20136838249489e-06,4.77830884860716e-06,6.6646924013517e-06,-5.22811435582345e-06,2.21123975436896e-06
