Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
1.30254392129732e-05	-3.8	-5.4	-4.14204905844577	-5.05795094155423
1.32507928719611e-05	-3.8	-5.4	-4.14182249978642	-5.05817750021358
1.34776774447197e-05	-3.8	-5.4	-4.14160380984607	-5.05839619015393
1.37060481045315e-05	-3.8	-5.4	-4.14139299684707	-5.05860700315293
1.39358590101256e-05	-3.8	-5.4	-4.14119006874911	-5.05880993125089
1.4167063332512e-05	-3.8	-5.4	-4.1409950332449	-5.0590049667551
1.4399613282943e-05	-3.8	-5.4	-4.14080789775605	-5.05919210224394
1.46334601419745e-05	-3.8	-5.4	-4.14062866942919	-5.05937133057081
1.48685542896001e-05	-3.8	-5.4	-4.1404573551321	-5.0595426448679
1.51048452364254e-05	-3.8	-5.4	-4.14029396145024	-5.05970603854976
1.53422816558524e-05	-3.8	-5.4	-4.14013849468325	-5.05986150531675
1.5580811417239e-05	-3.8	-5.4	-4.13999096084175	-5.06000903915825
1.58203816199984e-05	-3.8	-5.4	-4.13985136564424	-5.06014863435576
1.60609386286027e-05	-3.8	-5.4	-4.1397197145142	-5.0602802854858
1.63024281084502e-05	-3.8	-5.4	-4.13959601257733	-5.06040398742267
1.65447950625587e-05	-3.8	-5.4	-4.139480264659	-5.060519735341
1.67879838690426e-05	-3.8	-5.4	-4.13937247528177	-5.06062752471823
1.70319383193312e-05	-3.8	-5.4	-4.13927264866319	-5.06072735133681
1.72766016570859e-05	-3.8	-5.4	-4.13918078871365	-5.06081921128636
1.75219166177687e-05	-3.8	-5.4	-4.13909689903443	-5.06090310096557
1.776782546882e-05	-3.8	-5.4	-4.13902098291596	-5.06097901708404
1.80142700503945e-05	-3.8	-5.4	-4.13895304333615	-5.06104695666385
1.82611918166109e-05	-3.8	-5.4	-4.13889308295887	-5.06110691704113
1.85085318772648e-05	-3.8	-5.4	-4.1388411041327	-5.0611588958673
1.87562310399549e-05	-3.8	-5.4	-4.13879710888971	-5.06120289111029
1.90042298525741e-05	-3.8	-5.4	-4.13876109894442	-5.06123890105558
1.92524686461131e-05	-3.8	-5.4	-4.13873307569295	-5.06126692430705
1.95008875777254e-05	-3.8	-5.4	-4.13871304021231	-5.06128695978769
1.97494266740029e-05	-3.8	-5.4	-4.1387009932598	-5.0612990067402
1.99980258744083e-05	-3.8	-5.4	-4.13869693527258	-5.06130306472742
2.02466250748138e-05	-3.8	-5.4	-4.13870086636744	-5.06129913363256
2.04951641710913e-05	-3.8	-5.4	-4.13871278634062	-5.06128721365938
2.07435831027036e-05	-3.8	-5.4	-4.13873269466787	-5.06126730533213
2.09918218962426e-05	-3.8	-5.4	-4.13876059050463	-5.06123940949537
2.12398207088618e-05	-3.8	-5.4	-4.1387964726863	-5.0612035273137
2.14875198715519e-05	-3.8	-5.4	-4.13884033972878	-5.06115966027122
2.17348599322057e-05	-3.8	-5.4	-4.13889218982902	-5.06110781017098
2.19817816984222e-05	-3.8	-5.4	-4.13895202086586	-5.06104797913414
2.22282262799967e-05	-3.8	-5.4	-4.13901983040089	-5.06098016959911
2.2474135131048e-05	-3.8	-5.4	-4.13909561567956	-5.06090438432044
2.27194500917308e-05	-3.8	-5.4	-4.13917937363237	-5.06082062636763
2.29641134294855e-05	-3.8	-5.4	-4.13927110087628	-5.06072889912372
2.32080678797741e-05	-3.8	-5.4	-4.13937079371619	-5.06062920628381
2.3451256686258e-05	-3.8	-5.4	-4.13947844814667	-5.06052155185333
2.36936236403665e-05	-3.8	-5.4	-4.13959405985373	-5.06040594014627
2.3935113120214e-05	-3.8	-5.4	-4.13971762421687	-5.06028237578313
2.41756701288183e-05	-3.8	-5.4	-4.13984913631118	-5.06015086368882
2.44152403315777e-05	-3.8	-5.4	-4.13998859090966	-5.06001140909034
2.46537700929643e-05	-3.8	-5.4	-4.14013598248566	-5.05986401751434
2.48912065123913e-05	-3.8	-5.4	-4.14029130521552	-5.05970869478448
2.51274974592166e-05	-3.8	-5.4	-4.14045455298134	-5.05954544701866
2.53625916068422e-05	-3.8	-5.4	-4.14062571937392	-5.05937428062608
2.55964384658737e-05	-3.8	-5.4	-4.14080479769585	-5.05919520230415
2.58289884163047e-05	-3.8	-5.4	-4.14099178096482	-5.05900821903518
2.60601927386911e-05	-3.8	-5.4	-4.14118666191703	-5.05881333808297
2.62900036442852e-05	-3.8	-5.4	-4.14138943301078	-5.05861056698922
2.6518374304097e-05	-3.8	-5.4	-4.14160008643029	-5.05839991356971
2.67452588768556e-05	-3.8	-5.4	-4.14181861408965	-5.05818138591035
2.69706125358435e-05	-3.8	-5.4	-4.1420450076369	-5.0579549923631
2.71943914945774e-05	-3.8	-5.4	-4.14227925845839	-5.05772074154161
2.74165530313144e-05	-3.8	-5.4	-4.14252135768324	-5.05747864231676
2.76370555123599e-05	-3.8	-5.4	-4.14277129618798	-5.05722870381202
2.78558584141596e-05	-3.8	-5.4	-4.14302906460149	-5.05697093539851
2.80729223441561e-05	-3.8	-5.4	-4.14329465330993	-5.05670534669007
2.8288209060396e-05	-3.8	-5.4	-4.14356805246205	-5.05643194753795
2.85016814898726e-05	-3.8	-5.4	-4.14384925197459	-5.05615074802541
2.87133037455928e-05	-3.8	-5.4	-4.14413824153789	-5.05586175846211
2.89230411423579e-05	-3.8	-5.4	-4.14443501062174	-5.05556498937826
2.91308602112508e-05	-3.8	-5.4	-4.14473954848137	-5.05526045151863
2.93367287128232e-05	-3.8	-5.4	-4.1450518441637	-5.0549481558363
2.95406156489781e-05	-3.8	-5.4	-4.14537188651378	-5.05462811348622
2.97424912735475e-05	-3.8	-5.4	-4.14569966418145	-5.05430033581855
2.99423271015614e-05	-3.8	-5.4	-4.14603516562819	-5.05396483437181
3.01400959172138e-05	-3.8	-5.4	-4.14637837913425	-5.05362162086575
3.03357717805255e-05	-3.8	-5.4	-4.14672929280595	-5.05327070719405
3.0529330032712e-05	-3.8	-5.4	-4.14708789458326	-5.05291210541674
3.07207473002608e-05	-3.8	-5.4	-4.14745417224755	-5.05254582775245
3.09100014977298e-05	-3.8	-5.4	-4.14782811342967	-5.05217188657033
3.10970718292752e-05	-3.8	-5.4	-4.14820970561818	-5.05179029438182
3.12819387889221e-05	-3.8	-5.4	-4.14859893616795	-5.05140106383205
3.14645841595924e-05	-3.8	-5.4	-4.14899579230888	-5.05100420769112
3.16449910109046e-05	-3.8	-5.4	-4.14940026115502	-5.05059973884498
3.18231436957637e-05	-3.8	-5.4	-4.14981232971385	-5.05018767028615
3.19990278457589e-05	-3.8	-5.4	-4.1502319848959	-5.0497680151041
3.21726303653906e-05	-3.8	-5.4	-4.15065921352468	-5.04934078647532
3.23439394251479e-05	-3.8	-5.4	-4.15109400234683	-5.04890599765317
3.25129444534589e-05	-3.8	-5.4	-4.15153633804259	-5.04846366195741
3.26796361275395e-05	-3.8	-5.4	-4.15198620723666	-5.04801379276334
3.28440063631658e-05	-3.8	-5.4	-4.15244359650928	-5.04755640349072
3.30060483033967e-05	-3.8	-5.4	-4.15290849240769	-5.04709150759231
3.31657563062753e-05	-3.8	-5.4	-4.15338088145792	-5.04661911854208
3.33231259315375e-05	-3.8	-5.4	-4.15386075017693	-5.04613924982307
3.3478153926359e-05	-3.8	-5.4	-4.15434808508512	-5.04565191491488
3.36308382101703e-05	-3.8	-5.4	-4.15484287271921	-5.04515712728079
3.37811778585731e-05	-3.8	-5.4	-4.15534509964551	-5.04465490035449
3.39291730863902e-05	-3.8	-5.4	-4.15585475247357	-5.04414524752643
3.40748252298821e-05	-3.8	-5.4	-4.15637181787031	-5.04362818212969
3.42181367281654e-05	-3.8	-5.4	-4.15689628257451	-5.04310371742549
3.43591111038669e-05	-3.8	-5.4	-4.15742813341178	-5.04257186658822
3.44977529430495e-05	-3.8	-5.4	-4.15796735731002	-5.04203264268998
3.46340678744453e-05	-3.8	-5.4	-4.15851394131535	-5.04148605868465
3.47680625480328e-05	-3.8	-5.4	-4.1590678726085	-5.0409321273915
3.48997446129937e-05	-3.8	-5.4	-4.15962913852183	-5.04037086147816
3.50291226950871e-05	-3.8	-5.4	-4.16019772655683	-5.03980227344317
3.51562063734784e-05	-3.8	-5.4	-4.16077362440217	-5.03922637559783
3.5281006157059e-05	-3.8	-5.4	-4.16135681995246	-5.03864318004755
3.54035334602955e-05	-3.8	-5.4	-4.16194730132753	-5.03805269867247
3.55238005786444e-05	-3.8	-5.4	-4.16254505689247	-5.03745494310753
3.56418206635711e-05	-3.8	-5.4	-4.16315007527825	-5.03684992472175
3.57576076972086e-05	-3.8	-5.4	-4.16376234540317	-5.03623765459683
3.58711764666945e-05	-3.8	-5.4	-4.16438185649504	-5.03561814350496
3.59825425382227e-05	-3.8	-5.4	-4.16500859811414	-5.03499140188586
3.60917222308452e-05	-3.8	-5.4	-4.16564256017705	-5.03435743982295
3.61987325900616e-05	-3.8	-5.4	-4.16628373298138	-5.03371626701862
3.63035913612315e-05	-3.8	-5.4	-4.1669321072314	-5.0330678927686
3.6406316962845e-05	-3.8	-5.4	-4.16758767406469	-5.03241232593531
3.65069284596862e-05	-3.8	-5.4	-4.16825042507984	-5.03174957492016
3.66054455359237e-05	-3.8	-5.4	-4.16892035236522	-5.03107964763478
3.67018884681627e-05	-3.8	-5.4	-4.16959744852894	-5.03040255147106
3.6796278098491e-05	-3.8	-5.4	-4.17028170673004	-5.02971829326996
3.68886358075505e-05	-3.8	-5.4	-4.17097312071096	-5.02902687928905
3.6978983487668e-05	-3.8	-5.4	-4.17167168483143	-5.02832831516857
3.70673435160738e-05	-3.8	-5.4	-4.17237739410381	-5.02762260589619
3.71537387282404e-05	-3.8	-5.4	-4.17309024422995	-5.02690975577005
3.72381923913683e-05	-3.8	-5.4	-4.17381023163974	-5.02618976836026
3.73207281780496e-05	-3.8	-5.4	-4.17453735353139	-5.02546264646861
3.74013701401347e-05	-3.8	-5.4	-4.17527160791353	-5.02472839208647
3.7480142682831e-05	-3.8	-5.4	-4.17601299364939	-5.02398700635061
3.75570705390572e-05	-3.8	-5.4	-4.17676151050295	-5.02323848949705
3.76321787440793e-05	-3.8	-5.4	-4.1775171591874	-5.0224828408126
3.77054926104514e-05	-3.8	-5.4	-4.17827994141596	-5.02172005858404
3.77770377032842e-05	-3.8	-5.4	-4.17904985995526	-5.02095014004474
3.78468398158635e-05	-3.8	-5.4	-4.17982691868134	-5.02017308131866
3.79149249456379e-05	-3.8	-5.4	-4.18061112263866	-5.01938887736134
3.79813192705975e-05	-3.8	-5.4	-4.18140247810205	-5.01859752189795
3.80460491260605e-05	-3.8	-5.4	-4.182200992642	-5.017799007358
3.81091409818861e-05	-3.8	-5.4	-4.18300667519351	-5.01699332480649
3.81706214201303e-05	-3.8	-5.4	-4.1838195361286	-5.0161804638714
3.82305171131599e-05	-3.8	-5.4	-4.18463958733282	-5.01536041266718
3.8288854802239e-05	-3.8	-5.4	-4.18546684228617	-5.01453315771383
3.83456612766021e-05	-3.8	-5.4	-4.18630131614846	-5.01369868385154
3.84009633530253e-05	-3.8	-5.4	-4.18714302584966	-5.01285697415034
3.84547878559076e-05	-3.8	-5.4	-4.18799199018554	-5.01200800981446
3.85071615978724e-05	-3.8	-5.4	-4.1888482299189	-5.0111517700811
3.85581113608984e-05	-3.8	-5.4	-4.1897117678869	-5.0102882321131
3.86076638779882e-05	-3.8	-5.4	-4.19058262911491	-5.00941737088509
3.86558458153822e-05	-3.8	-5.4	-4.19146084093731	-5.00853915906269
3.87026837553239e-05	-3.8	-5.4	-4.19234643312585	-5.00765356687415
3.87482041793816e-05	-3.8	-5.4	-4.19323943802611	-5.00676056197389
3.87924334523318e-05	-3.8	-5.4	-4.1941398907026	-5.0058601092974
3.88353978066068e-05	-3.8	-5.4	-4.1950478290933	-5.0049521709067
3.88771233273096e-05	-3.8	-5.4	-4.19596329417433	-5.00403670582567
3.89176359377985e-05	-3.8	-5.4	-4.19688633013543	-5.00311366986457
3.89569613858401e-05	-3.8	-5.4	-4.19781698456735	-5.00218301543265
3.89951252303335e-05	-3.8	-5.4	-4.19875530866185	-5.00124469133815
3.90321528286021e-05	-3.8	-5.4	-4.19970135742553	-5.00029864257447
3.90680693242545e-05	-3.8	-5.4	-4.20065518990854	-4.99934481009146
3.91028996356084e-05	-3.8	-5.4	-4.20161686944939	-4.99838313055061
3.91366684446779e-05	-3.8	-5.4	-4.2025864639373	-4.9974135360627
3.91694001867181e-05	-3.8	-5.4	-4.2035640460935	-4.9964359539065
3.92011190403239e-05	-3.8	-5.4	-4.20454969377314	-4.99545030622686
3.92318489180762e-05	-3.8	-5.4	-4.20554349028964	-4.99445650971037
3.92616134577321e-05	-3.8	-5.4	-4.20654552476343	-4.99345447523657
3.92904360139502e-05	-3.8	-5.4	-4.20755589249732	-4.99244410750268
3.93183396505458e-05	-3.8	-5.4	-4.20857469538077	-4.99142530461923
3.93453471332682e-05	-3.8	-5.4	-4.20960204232597	-4.99039795767403
3.93714809230911e-05	-3.8	-5.4	-4.21063804973847	-4.98936195026153
3.93967631700094e-05	-3.8	-5.4	-4.21168284202574	-4.98831715797426
3.94212157073316e-05	-3.8	-5.4	-4.21273655214738	-4.98726344785262
3.944486004646e-05	-3.8	-5.4	-4.21379932221085	-4.98620067778915
3.9467717372148e-05	-3.8	-5.4	-4.21487130411744	-4.98512869588256
3.94898085382252e-05	-3.8	-5.4	-4.21595266026346	-4.98404733973654
3.95111540637786e-05	-3.8	-5.4	-4.21704356430229	-4.98295643569771
3.95317741297812e-05	-3.8	-5.4	-4.21814420197365	-4.98185579802635
3.95516885761547e-05	-3.8	-5.4	-4.21925477200728	-4.98074522799272
3.9570916899257e-05	-3.8	-5.4	-4.22037548710892	-4.97962451289108
3.95894782497817e-05	-3.8	-5.4	-4.22150657503783	-4.97849342496218
3.96073914310586e-05	-3.8	-5.4	-4.22264827978581	-4.97735172021419
3.96246748977433e-05	-3.8	-5.4	-4.22380086286965	-4.97619913713035
3.96413467548836e-05	-3.8	-5.4	-4.2249646047498	-4.9750353952502
3.9657424757351e-05	-3.8	-5.4	-4.22613980639051	-4.97386019360949
3.96729263096249e-05	-3.8	-5.4	-4.22732679097839	-4.97267320902161
3.9687868465917e-05	-3.8	-5.4	-4.22852590581896	-4.97147409418104
3.97022679306243e-05	-3.8	-5.4	-4.22973752443364	-4.97026247556636
3.97161410590975e-05	-3.8	-5.4	-4.23096204888283	-4.96903795111717
3.9729503858713e-05	-3.8	-5.4	-4.23219991234506	-4.96780008765494
