Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
1.85759416578538e-05	-2.85467654499673	-4.95467654499674	-4.77093799838273	-4.74997082148645
1.86594369808038e-05	-2.85718604986495	-4.95718604986495	-4.77095506197501	-4.74996884811273
1.87391448041114e-05	-2.85966087384628	-4.95966087384628	-4.77096968349712	-4.74996695550209
1.88151633792278e-05	-2.86209399551662	-4.96209399551663	-4.77098221659241	-4.74996515704607
1.88875933776189e-05	-2.86447907845819	-4.96447907845819	-4.77099296861459	-4.74996346311318
1.89565374926163e-05	-2.86681048007112	-4.96681048007112	-4.77100220508551	-4.74996188109199
1.90221000524273e-05	-2.86908324942881	-4.96908324942881	-4.7710101541441	-4.74996041554159
1.90843866455975e-05	-2.87129311582985	-4.97129311582985	-4.77101701085149	-4.74995906842498
1.91435037600854e-05	-2.87343646961906	-4.97343646961906	-4.77102294125815	-4.74995783940071
1.91995584369769e-05	-2.87551033673728	-4.97551033673728	-4.77102808617284	-4.74995672614983
1.92526579397321e-05	-2.8775123483298	-4.9775123483298	-4.77103256459969	-4.74995572471788
1.93029094397224e-05	-2.87944070660493	-4.97944070660493	-4.77103647683056	-4.74995482985476
1.93504197186884e-05	-2.8812941479952	-4.9812941479952	-4.77103990719448	-4.74995403533929
1.93952948886162e-05	-2.88307190453931	-4.98307190453931	-4.77104292647722	-4.74995333427826
1.9437640129408e-05	-2.8847736642757	-4.9847736642757	-4.77104559403093	-4.74995271937343
1.94775594446002e-05	-2.88639953132106	-4.98639953132106	-4.7710479595981	-4.74995218315268
1.9515155435267e-05	-2.88794998619965	-4.98794998619965	-4.77105006487672	-4.74995171816381
1.95505290921382e-05	-2.88942584689255	-4.98942584689256	-4.77105194485382	-4.74995131713161
1.95837796058539e-05	-2.89082823098934	-4.99082823098934	-4.77105362893437	-4.74995097308011
1.96150041951829e-05	-2.89215851924808	-4.99215851924808	-4.77105514189119	-4.74995067942296
1.96442979529399e-05	-2.89341832080205	-4.99341832080205	-4.77105650465985	-4.74995043002556
1.96717537092541e-05	-2.89460944019233	-4.99460944019233	-4.77105773500041	-4.74995021924286
1.96974619117628e-05	-2.89573384635455	-4.99573384635455	-4.77105884804578	-4.74995004193677
1.97215105222392e-05	-2.89679364364335	-4.99679364364335	-4.77105985675416	-4.74994989347703
1.97439849290975e-05	-2.89779104494038	-4.99779104494038	-4.7710607722811	-4.74994976972922
1.97649678751684e-05	-2.89872834685953	-4.99872834685953	-4.77106160428435	-4.74994966703289
1.97845394000897e-05	-2.89960790703566	-4.99960790703566	-4.77106236117319	-4.74994958217293
1.9802776796618e-05	-2.90043212346069	-5.00043212346069	-4.77106305031189	-4.74994951234634
1.9819754580136e-05	-2.90120341581238	-5.00120341581238	-4.77106367818571	-4.74994945512661
1.98355444706036e-05	-2.90192420870599	-5.00192420870599	-4.77106425053623	-4.74994940842704
1.98502153861855e-05	-2.90259691678754	-5.00259691678754	-4.77106477247192	-4.74994937046454
1.98638334477709e-05	-2.90322393157823	-5.00322393157823	-4.77106524855859	-4.74994933972464
1.98764619935996e-05	-2.9038076099731	-5.0038076099731	-4.77106568289367	-4.74994931492846
1.98881616032051e-05	-2.90435026429267	-5.00435026429267	-4.77106607916755	-4.74994929500204
1.98989901298907e-05	-2.90485415378396	-5.00485415378396	-4.77106644071436	-4.74994927904834
1.99090027409641e-05	-2.90532147746588	-5.00532147746588	-4.7710667705545	-4.74994926632194
1.99182519649691e-05	-2.90575436821512	-5.00575436821512	-4.77106707143034	-4.74994925620652
1.99267877451718e-05	-2.90615488798938	-5.00615488798938	-4.77106734583658	-4.74994924819494
1.99346574985774e-05	-2.90652502408808	-5.00652502408808	-4.77106759604617	-4.74994924187187
1.99419061797815e-05	-2.90686668635332	-5.00686668635332	-4.77106782413273	-4.7499492368987
1.99485763489825e-05	-2.90718170521797	-5.00718170521797	-4.77106803198997	-4.74994923300062
1.99547082435157e-05	-2.90747183051218	-5.00747183051218	-4.77106822134883	-4.74994922995556
1.99603398522947e-05	-2.90773873094402	-5.00773873094402	-4.77106839379254	-4.74994922758481
1.99655069925855e-05	-2.90798399417495	-5.00798399417496	-4.77106855076998	-4.74994922574517
1.99702433885653e-05	-2.90820912741601	-5.00820912741601	-4.77106869360771	-4.74994922432233
1.9974580751158e-05	-2.90841555847537	-5.00841555847537	-4.77106882352067	-4.74994922322545
1.99785488586694e-05	-2.90860463719341	-5.00860463719341	-4.77106894162184	-4.74994922238258
1.99821756377842e-05	-2.90877763720608	-5.00877763720608	-4.77106904893105	-4.74994922173697
1.99854872445172e-05	-2.90893575798248	-5.00893575798248	-4.77106914638286	-4.74994922124402
1.99885081447502e-05	-2.90908012708733	-5.00908012708733	-4.77106923483375	-4.74994922086883
1.99912611940178e-05	-2.9092118026235	-5.0092118026235	-4.77106931506871	-4.74994922058415
1.99937677162394e-05	-2.90933177581411	-5.00933177581411	-4.77106938780716	-4.74994922036883
1.99960475811267e-05	-2.9094409736881	-5.0094409736881	-4.77106945370841	-4.74994922020647
1.99981192800281e-05	-2.9095402618367	-5.0095402618367	-4.77106951337662	-4.74994922008443
2e-05	-2.90963044721233	-5.00963044721233	-4.77106956736532	-4.74994921999297
2.00025e-05	-2.92224693797812	-5.01599693797812	-4.77080982335904	-4.74991674814769
2.0005e-05	-2.93485713484925	-5.02235713484925	-4.77055047143749	-4.74988437310141
2.00075e-05	-2.9474616739747	-5.0287116739747	-4.77029147605662	-4.7498520849044
