Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
2.67452588768556e-05	-4.49999998774806	-6.09999998774806	-4.59999999999949	-4.5982505519825
2.69706125358435e-05	-4.49999998976858	-6.09999998976858	-4.59999999999949	-4.59828130681626
2.71943914945774e-05	-4.49999999144506	-6.09999999144506	-4.5999999999995	-4.59831181058505
2.74165530313144e-05	-4.49999999283751	-6.09999999283751	-4.59999999999951	-4.59834205831997
2.76370555123599e-05	-4.49999999399531	-6.09999999399531	-4.59999999999952	-4.59837204521786
2.78558584141596e-05	-4.49999999495906	-6.09999999495906	-4.59999999999953	-4.59840176664288
2.80729223441561e-05	-4.49999999576221	-6.09999999576221	-4.59999999999954	-4.59843121812785
2.8288209060396e-05	-4.49999999643229	-6.09999999643229	-4.59999999999955	-4.59846039537551
2.85016814898726e-05	-4.49999999699203	-6.09999999699203	-4.59999999999955	-4.59848929425963
2.87133037455928e-05	-4.49999999746017	-6.09999999746017	-4.59999999999956	-4.59851791082586
2.89230411423579e-05	-4.49999999785219	-6.09999999785219	-4.59999999999957	-4.5985462412925
2.91308602112508e-05	-4.4999999981809	-6.0999999981809	-4.59999999999958	-4.59857428205108
2.93367287128232e-05	-4.49999999845688	-6.09999999845688	-4.59999999999959	-4.59860202966677
2.95406156489781e-05	-4.4999999986889	-6.0999999986889	-4.59999999999959	-4.59862948087864
2.97424912735475e-05	-4.49999999888422	-6.09999999888423	-4.5999999999996	-4.5986566325998
2.99423271015614e-05	-4.49999999904889	-6.09999999904889	-4.59999999999961	-4.59868348191728
3.01400959172138e-05	-4.4999999991879	-6.0999999991879	-4.59999999999962	-4.59871002609193
3.03357717805255e-05	-4.49999999930542	-6.09999999930542	-4.59999999999962	-4.59873626255795
3.0529330032712e-05	-4.49999999940492	-6.09999999940492	-4.59999999999963	-4.5987621889225
3.07207473002608e-05	-4.49999999948929	-6.09999999948929	-4.59999999999964	-4.59878780296497
3.09100014977298e-05	-4.49999999956093	-6.09999999956093	-4.59999999999965	-4.59881310263627
3.10970718292752e-05	-4.49999999962185	-6.09999999962185	-4.59999999999966	-4.59883808605783
3.12819387889221e-05	-4.49999999967374	-6.09999999967374	-4.59999999999966	-4.59886275152059
3.14645841595924e-05	-4.499999999718	-6.099999999718	-4.59999999999967	-4.5988870974838
3.16449910109046e-05	-4.49999999975582	-6.09999999975582	-4.59999999999968	-4.59891112257369
3.18231436957637e-05	-4.49999999978818	-6.09999999978818	-4.59999999999968	-4.59893482558199
3.19990278457589e-05	-4.49999999981591	-6.09999999981591	-4.59999999999969	-4.59895820546443
3.21726303653906e-05	-4.49999999983972	-6.09999999983972	-4.5999999999997	-4.59898126133898
3.23439394251479e-05	-4.49999999986019	-6.09999999986019	-4.5999999999997	-4.59900399248409
3.25129444534589e-05	-4.49999999987781	-6.09999999987781	-4.59999999999971	-4.59902639833673
3.26796361275395e-05	-4.49999999989301	-6.09999999989302	-4.59999999999972	-4.59904847849043
3.28440063631658e-05	-4.49999999990615	-6.09999999990615	-4.59999999999972	-4.59907023269308
