Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.01420458412766e-05	-3.43828899305782e-60	363569.099107626	363569.099107614
3.0402476971379e-05	-3.45947340457188e-60	363569.099107626	363569.099107614
3.06591295115859e-05	-3.48013488793809e-60	363569.099107626	363569.099107614
3.09119495846044e-05	-3.50027681389941e-60	363569.099107626	363569.099107614
3.11608873872156e-05	-3.51990297661865e-60	363569.099107626	363569.099107614
3.14058971923053e-05	-3.53901785822458e-60	363569.099107626	363569.099107614
3.16469373439094e-05	-3.55762639749236e-60	363569.099107626	363569.099107614
3.1883970245396e-05	-3.57573384331221e-60	363569.099107626	363569.099107614
3.21169623409181e-05	-3.59334572505462e-60	363569.099107626	363569.099107614
3.23458840902861e-05	-3.61046822916023e-60	363569.099107626	363569.099107614
3.25707099374257e-05	-3.62710794764145e-60	363569.099107626	363569.099107614
3.27914182725988e-05	-3.64327146064214e-60	363569.099107626	363569.099107614
3.30079913885766e-05	-3.65896599272483e-60	363569.099107626	363569.099107614
3.32204154309704e-05	-3.67419886845935e-60	363569.099107626	363569.099107614
3.34286803429311e-05	-3.68897765216092e-60	363569.099107626	363569.099107614
3.36327798044444e-05	-3.70331032144621e-60	363569.099107626	363569.099107614
3.3832711166453e-05	-3.71720486454332e-60	363569.099107626	363569.099107614
3.4028475380051e-05	-3.73066961090545e-60	363569.099107626	363569.099107614
3.42200769209976e-05	-3.74371278716096e-60	363569.099107626	363569.099107614
3.44075237098104e-05	-3.75634294633583e-60	363569.099107626	363569.099107614
3.45908270276982e-05	-3.76856876828548e-60	363569.099107626	363569.099107614
3.47700014286038e-05	-3.78039888429462e-60	363569.099107626	363569.099107614
3.49450646476265e-05	-3.79184208251491e-60	363569.099107626	363569.099107614
3.51160375061026e-05	-3.80290718810792e-60	363569.099107626	363569.099107614
3.52829438136175e-05	-3.81360294537513e-60	363569.099107626	363569.099107614
3.5445810267233e-05	-3.82393837782491e-60	363569.099107626	363569.099107614
3.56046663482053e-05	-3.83392219050106e-60	363569.099107626	363569.099107614
3.5759544216476e-05	-3.84356334769058e-60	363569.099107626	363569.099107614
3.5910478603213e-05	-3.85287058403609e-60	363569.099107626	363569.099107614
3.6057506701678e-05	-3.86185265774306e-60	363569.099107626	363569.099107614
3.62006680566941e-05	-3.87051829686753e-60	363569.099107626	363569.099107614
3.6340004452985e-05	-3.87887600167773e-60	363569.099107626	363569.099107614
3.64755598026496e-05	-3.88693434376965e-60	363569.099107626	363569.099107614
3.66073800320368e-05	-3.89470178179946e-60	363569.099107626	363569.099107614
3.67355129682729e-05	-3.90218659108423e-60	363569.099107626	363569.099107614
3.68600082256939e-05	-3.90939704008442e-60	363569.099107626	363569.099107614
3.69809170924257e-05	-3.91634116855264e-60	363569.099107626	363569.099107614
3.70982924173468e-05	-3.92302694003717e-60	363569.099107626	363569.099107614
3.72121884976639e-05	-3.92946211130944e-60	363569.099107626	363569.099107614
3.73226609673185e-05	-3.9356543841976e-60	363569.099107626	363569.099107614
3.74297666864389e-05	-3.94161131134047e-60	363569.099107626	363569.099107614
3.75335636320375e-05	-3.94734027367101e-60	363569.099107626	363569.099107614
3.7634110790149e-05	-3.9528485278358e-60	363569.099107626	363569.099107614
3.77314680495927e-05	-3.95814317946055e-60	363569.099107626	363569.099107614
3.78256960975334e-05	-3.96323111887766e-60	363569.099107626	363569.099107614
3.7916856317004e-05	-3.96811913782825e-60	363569.099107626	363569.099107614
3.80050106865458e-05	-3.97281387542039e-60	363569.099107626	363569.099107614
