Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
3.10970718292752e-05	-4.42194129772019	-6.02194129772019	-5.00013358275278	-4.99870245365637
3.12819387889221e-05	-4.42563863463472	-6.02563863463472	-5.0001272610632	-4.99869636227721
3.14645841595924e-05	-4.42929153980303	-6.02929153980303	-5.00012116500208	-4.99869052856292
3.16449910109046e-05	-4.43289967461835	-6.03289967461835	-5.00011529077716	-4.99868495258737
3.18231436957637e-05	-4.43646272613971	-6.03646272613971	-5.0001096344181	-4.99867963461974
3.19990278457589e-05	-4.43998040699984	-6.03998040699984	-5.00010419179157	-4.99867457516205
3.21726303653906e-05	-4.4434524552898	-6.0434524552898	-5.0000989586162	-4.99866977498623
3.23439394251479e-05	-4.44687863442044	-6.04687863442044	-5.0000939304774	-4.99866523517019
3.25129444534589e-05	-4.45025873296147	-6.05025873296147	-5.00008910284197	-4.99866095713257
3.26796361275395e-05	-4.45359256445842	-6.05359256445842	-5.00008447107254	-4.99865694266577
3.28440063631658e-05	-4.4568799672281	-6.0568799672281	-5.00008003044162	-4.99865319396694
3.30060483033967e-05	-4.46012080413303	-6.06012080413303	-5.0000757761454	-4.9986497136663
3.31657563062753e-05	-4.46331496233551	-6.06331496233551	-5.00007170331718	-4.99864650485254
3.33231259315375e-05	-4.46646235303175	-6.06646235303176	-5.00006780704043	-4.99864357109486
3.3478153926359e-05	-4.46956291116685	-6.06956291116686	-5.00006408236139	-4.99864091646103
3.36308382101703e-05	-4.47261659513108	-6.07261659513108	-5.00006052430126	-4.99863854553125
3.37811778585731e-05	-4.47562338643819	-6.07562338643819	-5.00005712786792	-4.99863646340729
3.39291730863902e-05	-4.47858328938646	-6.07858328938646	-5.00005388806714	-4.99863467571659
3.40748252298821e-05	-4.48149633070298	-6.08149633070298	-5.00005079991331	-4.99863318861079
3.42181367281654e-05	-4.48436255917204	-6.08436255917204	-5.0000478584396	-4.99863200875867
3.43591111038669e-05	-4.48718204524819	-6.08718204524819	-5.0000450587077	-4.9986311433329
3.44977529430495e-05	-4.48995488065479	-6.08995488065479	-5.00004239581685	-4.99863059999059
3.46340678744453e-05	-4.49268117796863	-6.09268117796863	-5.00003986491248	-4.99863038684744
3.47680625480328e-05	-4.49536107019147	-6.09536107019147	-5.00003746119421	-4.99863051244526
3.48997446129937e-05	-4.49799471030918	-6.09799471030918	-5.00003517992331	-4.99863098571306
3.50291226950871e-05	-4.50058227083924	-6.10058227083924	-5.00003301642967	-4.99863181592155
3.51562063734784e-05	-4.50312394336726	-6.10312394336726	-5.00003096611808	-4.99863301263127
3.5281006157059e-05	-4.50561993807338	-6.10561993807338	-5.00002902447416	-4.99863458563466
3.54035334602955e-05	-4.50807048324927	-6.10807048324927	-5.00002718706959	-4.99863654489214
3.55238005786444e-05	-4.51047582480639	-6.11047582480639	-5.00002544956692	-4.9986389004628
3.56418206635711e-05	-4.51283622577633	-6.11283622577633	-5.0000238077238	-4.99864166243008
3.57576076972086e-05	-4.51515196580404	-6.11515196580404	-5.00002225739677	-4.99864484082296
3.58711764666945e-05	-4.51742334063448	-6.11742334063448	-5.0000207945445	-4.99864844553334
3.59825425382227e-05	-4.51965066159369	-6.11965066159369	-5.00001941523062	-4.99865248623028
3.60917222308452e-05	-4.5218342550648	-6.1218342550648	-5.00001811562605	-4.99865697227184
3.61987325900616e-05	-4.52397446195979	-6.12397446195979	-5.00001689201094	-4.99866191261535
3.63035913612315e-05	-4.52607163718774	-6.12607163718774	-5.00001574077613	-4.99866731572701
3.6406316962845e-05	-4.52812614912022	-6.12812614912022	-5.00001465842426	-4.99867318949154
3.65069284596862e-05	-4.53013837905453	-6.13013837905453	-5.00001364157049	-4.99867954112304
3.66054455359237e-05	-4.53210872067552	-6.13210872067552	-5.00001268694287	-4.99868637707775
3.67018884681627e-05	-4.53403757951662	-6.13403757951662	-5.00001179138231	-4.99869370296975
3.6796278098491e-05	-4.5359253724207	-6.1359253724207	-5.00001095184235	-4.99870152349048
3.68886358075505e-05	-4.53777252700155	-6.13777252700155	-5.0000101653885	-4.9987098423329
3.6978983487668e-05	-4.53957948110643	-6.13957948110643	-5.00000942919743	-4.99871866212115
3.70673435160738e-05	-4.54134668228049	-6.14134668228049	-5.00000874055577	-4.99872798434656
3.71537387282404e-05	-4.54307458723348	-6.14307458723348	-5.0000080968588	-4.99873780931053
3.72381923913683e-05	-4.54476366130947	-6.14476366130947	-5.00000749560884	-4.99874813607509
