Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
4.04658524979847e-05	-3.8	-5.4	-4.6	-4.6
4.04837822204952e-05	-3.8	-5.4	-4.6	-4.6
4.05026286532633e-05	-3.8	-5.4	-4.6	-4.6
4.05224301521048e-05	-3.8	-5.4	-4.6	-4.6
4.05432261748484e-05	-3.8	-5.4	-4.6	-4.6
4.05650572847834e-05	-3.8	-5.4	-4.6	-4.6
4.05879651523316e-05	-3.8	-5.4	-4.6	-4.6
4.06119925548537e-05	-3.8	-5.4	-4.6	-4.6
4.06371833744959e-05	-3.8	-5.4	-4.6	-4.6
4.06635825939869e-05	-3.8	-5.4	-4.6	-4.6
4.0691236290294e-05	-3.8	-5.4	-4.6	-4.6
4.07201916260491e-05	-3.8	-5.4	-4.6	-4.6
4.07504968386575e-05	-3.8	-5.4	-4.6	-4.6
4.07822012270035e-05	-3.8	-5.4	-4.6	-4.6
4.08153551356694e-05	-3.8	-5.4	-4.6	-4.6
4.08500099365876e-05	-3.8	-5.4	-4.6	-4.6
4.08862180080477e-05	-3.8	-5.4	-4.6	-4.6
4.09240327109851e-05	-3.8	-5.4	-4.6	-4.6
4.09635083624804e-05	-3.8	-5.4	-4.6	-4.6
4.10047002064025e-05	-3.8	-5.4	-4.6	-4.6
4.10476643811357e-05	-3.8	-5.4	-4.6	-4.6
4.10924578843329e-05	-3.8	-5.4	-4.6	-4.6
4.11391385346435e-05	-3.8	-5.4	-4.6	-4.6
4.11877649303718e-05	-3.8	-5.4	-4.6	-4.6
4.12383964050245e-05	-3.8	-5.4	-4.6	-4.6
4.12910929797174e-05	-3.8	-5.4	-4.6	-4.6
4.1345915312412e-05	-3.8	-5.4	-4.6	-4.6
4.14029246439666e-05	-3.8	-5.4	-4.6	-4.6
4.14621827409885e-05	-3.8	-5.4	-4.6	-4.6
4.15237518354853e-05	-3.8	-5.4	-4.6	-4.6
4.15876945613211e-05	-3.8	-5.4	-4.6	-4.6
4.16540738874893e-05	-3.8	-5.4	-4.6	-4.6
4.17229530482283e-05	-3.8	-5.4	-4.6	-4.6
4.17943954700079e-05	-3.8	-5.4	-4.6	-4.6
4.18684646954313e-05	-3.8	-5.4	-4.6	-4.6
4.19452243041018e-05	-3.8	-5.4	-4.6	-4.6
4.20247378305153e-05	-3.8	-5.4	-4.6	-4.6
4.21070686790504e-05	-3.8	-5.4	-4.6	-4.6
4.21922800361359e-05	-3.8	-5.4	-4.6	-4.6
4.22804347796891e-05	-3.8	-5.4	-4.6	-4.6
4.23715953859239e-05	-3.8	-5.4	-4.6	-4.6
