Position  (cm)	V (V)	n (cm-3)	p (cm-3)
8.35106073791205e-06	-5.70564009295115e-10	2.08964913289163e+17	6.32558406985167e-07
8.5314675892243e-06	-5.70992753312647e-10	2.08964913260422e+17	6.32558397412086e-07
8.7141129598946e-06	-5.7079753332004e-10	2.0896491323181e+17	6.32558388458811e-07
8.89897991954149e-06	-5.70031508065408e-10	2.08964913203584e+17	6.32558380172643e-07
9.08605025108686e-06	-5.68751358071209e-10	2.08964913175981e+17	6.32558372589349e-07
9.27530444855591e-06	-5.67016547318354e-10	2.08964913149219e+17	6.32558365733339e-07
9.46672171610474e-06	-5.64888616511863e-10	2.08964913123492e+17	6.32558359618012e-07
9.66027996829117e-06	-5.62430461029034e-10	2.08964913098972e+17	6.32558354246336e-07
9.85595583160292e-06	-5.59705495007105e-10	2.08964913075809e+17	6.32558349611549e-07
1.00537246472553e-05	-5.56777144315451e-10	2.08964913054123e+17	6.32558345698005e-07
1.02535604752692e-05	-5.53707991001522e-10	2.08964913034014e+17	6.32558342482126e-07
1.04554360998386e-05	-5.50559150239359e-10	2.08964913015556e+17	6.32558339933481e-07
1.06593230359935e-05	-5.47389622805904e-10	2.08964912998801e+17	6.3255833801576e-07
1.08651915375659e-05	-5.44255773014015e-10	2.08964912983778e+17	6.32558336687953e-07
1.10730106064588e-05	-5.41210750718567e-10	2.08964912970494e+17	6.32558335905402e-07
1.12827480032239e-05	-5.38304105625211e-10	2.08964912958939e+17	6.32558335620848e-07
1.14943702589441e-05	-5.35581418602042e-10	2.08964912949082e+17	6.32558335785401e-07
1.17078426884207e-05	-5.3308395904194e-10	2.08964912940878e+17	6.32558336349475e-07
1.19231294046606e-05	-5.30848425850962e-10	2.08964912934264e+17	6.32558337263764e-07
1.21401933346571e-05	-5.28906798848804e-10	2.08964912929168e+17	6.3255833847978e-07
1.23589962364568e-05	-5.2728620764513e-10	2.08964912925506e+17	6.32558339950732e-07
1.25794987175023e-05	-5.26008975801793e-10	2.08964912923186e+17	6.3255834163177e-07
1.28016602542393e-05	-5.25092559715748e-10	2.08964912922106e+17	6.32558343480801e-07
1.30254392129732e-05	-5.2454969856331e-10	2.08964912922162e+17	6.32558345458482e-07
1.32507928719611e-05	-5.24388521919919e-10	2.08964912923248e+17	6.32558347528766e-07
1.34776774447197e-05	-5.24612779766587e-10	2.08964912925254e+17	6.32558349658919e-07
1.37060481045315e-05	-5.25222084431508e-10	2.08964912928071e+17	6.32558351819572e-07
1.39358590101256e-05	-5.26212128271733e-10	2.08964912931592e+17	6.32558353984818e-07
1.4167063332512e-05	-5.27575037800452e-10	2.08964912935711e+17	6.32558356132043e-07
1.4399613282943e-05	-5.29299707958063e-10	2.08964912940328e+17	6.32558358241953e-07
1.46334601419745e-05	-5.31372103251349e-10	2.08964912945346e+17	6.32558360298288e-07
1.48685542896001e-05	-5.33775644457078e-10	2.08964912950671e+17	6.32558362287848e-07
1.51048452364254e-05	-5.36491574436974e-10	2.0896491295622e+17	6.32558364199916e-07
1.53422816558524e-05	-5.39499283630964e-10	2.08964912961913e+17	6.32558366026437e-07
1.5580811417239e-05	-5.42776707929447e-10	2.08964912967676e+17	6.32558367761487e-07
1.58203816199984e-05	-5.46300643953535e-10	2.08964912973445e+17	6.3255836940116e-07
1.60609386286027e-05	-5.50047071106602e-10	2.0896491297916e+17	6.3255837094325e-07
1.63024281084502e-05	-5.53991567800916e-10	2.0896491298477e+17	6.32558372387108e-07
1.65447950625587e-05	-5.58109439119343e-10	2.0896491299023e+17	6.32558373733407e-07
1.67879838690426e-05	-5.62376116299363e-10	2.08964912995502e+17	6.32558374983839e-07
1.70319383193312e-05	-5.66767351589752e-10	2.08964913000554e+17	6.32558376140981e-07
1.72766016570859e-05	-5.71259415550073e-10	2.08964913005359e+17	6.32558377208062e-07
1.75219166177687e-05	-5.75829260475925e-10	2.08964913009898e+17	6.32558378188979e-07
1.776782546882e-05	-5.80454797351232e-10	2.08964913014153e+17	6.32558379087937e-07
1.80142700503945e-05	-5.85114859145441e-10	2.08964913018115e+17	6.3255837990945e-07
1.82611918166109e-05	-5.89789501818383e-10	2.08964913021779e+17	6.32558380658185e-07
1.85085318772648e-05	-5.94460042365329e-10	2.08964913025142e+17	6.325583813388e-07
