Position  (cm)	V (V)	n (cm-3)	p (cm-3)
2.98753030846291e-05	-2.05114928713943e-27	363569.106556224	363569.137997006
3.0139455983089e-05	-1.75663299855582e-27	363569.106625574	363569.136892362
3.0399888218119e-05	-2.02046999349732e-27	363569.106692946	363569.135818873
3.06565418472221e-05	-2.20331316018557e-27	363569.106758291	363569.134776366
3.09093629928768e-05	-2.22042158106755e-27	363569.106821571	363569.1337647
3.11583018516531e-05	-2.21669914367104e-27	363569.106882758	363569.132783607
3.14033126962425e-05	-2.14861058678915e-27	363569.106941837	363569.131832725
3.16443538705044e-05	-2.00798380448187e-27	363569.1069988	363569.130911713
3.18813877776472e-05	-1.94208926699262e-27	363569.107053651	363569.130020066
3.21143808616817e-05	-2.10364551519156e-27	363569.1071064	363569.129157324
3.23433035822928e-05	-2.13840469882786e-27	363569.10715707	363569.128322962
3.2568130383298e-05	-1.89199659951109e-27	363569.107205687	363569.127516402
3.27888396548673e-05	-1.60073436216152e-27	363569.107252286	363569.126737095
3.30054136896969e-05	-1.39257369079632e-27	363569.107296908	363569.125984465
3.32178386333392e-05	-1.3259026183535e-27	363569.107339598	363569.125257797
3.34261044289027e-05	-1.17232126086829e-27	363569.107380407	363569.124556525
3.36302047563459e-05	-1.31745934147731e-27	363569.10741939	363569.123879964
3.38301369666006e-05	-1.51285032693924e-27	363569.107456605	363569.123227487
3.40259020107647e-05	-1.35693936459329e-27	363569.107492112	363569.122598445
3.42175043646166e-05	-1.30292704448894e-27	363569.107525971	363569.121992154
3.44049519487073e-05	-1.34562414098403e-27	363569.107558246	363569.121407972
3.45882560442936e-05	-1.48145612810177e-27	363569.107589004	363569.120845238
3.47674312053799e-05	-1.56648054254262e-27	363569.107618307	363569.120303303
3.4942495167141e-05	-1.82223171320561e-27	363569.107646219	363569.11978152
3.51134687510012e-05	-1.7179541622967e-27	363569.107672803	363569.119279247
3.52803757666472e-05	-1.64182908494287e-27	363569.107698123	363569.118795912
3.5443242911254e-05	-1.52926849452915e-27	363569.10772224	363569.118330852
3.56020996662028e-05	-1.75610298263512e-27	363569.107745213	363569.117883476
3.57569781915717e-05	-1.82919587588451e-27	363569.107767101	363569.117453206
3.5907913218676e-05	-1.84954602204888e-27	363569.107787958	363569.117039462
3.6054941940935e-05	-1.90211620581088e-27	363569.10780784	363569.116641682
3.61981039033399e-05	-2.02838325445281e-27	363569.107826799	363569.116259312
3.63374408907914e-05	-2.0263371464799e-27	363569.107844882	363569.115891825
