Position  (cm)	V (V)	n (cm-3)	p (cm-3)
3.01400959172138e-05	-3.02121400748003e-28	363569.231538546	363569.099059113
3.03357717805255e-05	-3.01221606277986e-28	363569.240005201	363569.099061439
3.0529330032712e-05	-3.16271593235405e-28	363569.248596785	363569.09906379
3.07207473002608e-05	-3.04968695577786e-28	363569.257269849	363569.099066139
3.09100014977298e-05	-2.86109989562346e-28	363569.26597384	363569.099068463
3.10970718292752e-05	-2.82017773616512e-28	363569.27466199	363569.099070744
3.12819387889221e-05	-3.09492319831162e-28	363569.283279176	363569.099072967
3.14645841595924e-05	-2.7013555623162e-28	363569.291773305	363569.099075119
3.16449910109046e-05	-2.63997232312869e-28	363569.300083724	363569.09907719
3.18231436957637e-05	-2.61063655821579e-28	363569.308155227	363569.099079174
3.19990278457589e-05	-2.62370206695851e-28	363569.315928121	363569.099081067
3.21726303653906e-05	-2.73229370094284e-28	363569.323345688	363569.099082865
3.23439394251479e-05	-2.74930351421167e-28	363569.330349879	363569.099084568
3.25129444534589e-05	-2.56256534680388e-28	363569.336889475	363569.099086178
3.26796361275395e-05	-2.48934919403806e-28	363569.342914491	363569.099087696
3.28440063631658e-05	-2.64588877991785e-28	363569.348375133	363569.099089126
3.30060483033967e-05	-2.6593240672099e-28	363569.353226436	363569.099090474
3.31657563062753e-05	-2.47283241883499e-28	363569.357432431	363569.099091744
3.33231259315375e-05	-2.30778792632078e-28	363569.360957827	363569.099092944
3.3478153926359e-05	-2.38926246668814e-28	363569.363775392	363569.099094079
3.36308382101703e-05	-2.38112733860305e-28	363569.365862739	363569.099095157
3.37811778585731e-05	-2.1597532470754e-28	363569.367205727	363569.099096183
3.39291730863902e-05	-2.3643640443671e-28	363569.367796006	363569.099097164
3.40748252298821e-05	-2.27561719252974e-28	363569.36763137	363569.099098106
3.42181367281654e-05	-1.78110001256932e-28	363569.36671696	363569.099099016
3.43591111038669e-05	-1.73130316792724e-28	363569.365064787	363569.099099896
3.44977529430495e-05	-1.69925569365264e-28	363569.362691704	363569.099100751
3.46340678744453e-05	-1.59645725694102e-28	363569.359623044	363569.099101585
3.47680625480328e-05	-1.58228241255033e-28	363569.355888346	363569.099102399
3.48997446129937e-05	-1.57180535365287e-28	363569.351522617	363569.099103196
3.50291226950871e-05	-1.50980581688315e-28	363569.346563519	363569.099103976
3.51562063734784e-05	-1.44780628011344e-28	363569.341057974	363569.09910474
3.5281006157059e-05	-1.4389315949297e-28	363569.33505063	363569.09910549
3.54035334602955e-05	-1.50056135315009e-28	363569.328590975	363569.099106224
3.55238005786444e-05	-1.39800943547136e-28	363569.321730521	363569.09910694
3.56418206635711e-05	-1.29040387761856e-28	363569.314521585	363569.099107639
3.57576076972086e-05	-1.2651356767482e-28	363569.307018212	363569.099108319
3.58711764666945e-05	-1.21238060371154e-28	363569.299276389	363569.09910898
3.59825425382227e-05	-1.17971683185473e-28	363569.291346285	363569.09910962
3.60917222308452e-05	-1.17121192522032e-28	363569.283280933	363569.099110238
3.61987325900616e-05	-1.15075084549115e-28	363569.275130506	363569.099110833
3.63035913612315e-05	-1.13891793191284e-28	363569.266944858	363569.099111403
3.6406316962845e-05	-1.09084672050093e-28	363569.258768217	363569.099111948
3.65069284596862e-05	-1.05732013202904e-28	363569.250642454	363569.099112467
3.66054455359237e-05	-1.01713752966934e-28	363569.242604443	363569.099112959
3.67018884681627e-05	-1.00579765415679e-28	363569.234694301	363569.099113424
3.6796278098491e-05	-9.50330871758438e-29	363569.226942001	363569.09911386
3.68886358075505e-05	-9.25432449437399e-29	363569.219375727	363569.099114268
3.6978983487668e-05	-9.02013141313651e-29	363569.212021169	363569.099114648
3.70673435160738e-05	-8.82291618683125e-29	363569.204900867	363569.099114998
3.71537387282404e-05	-8.47532435046825e-29	363569.198033683	363569.099115321
3.72381923913683e-05	-8.31262178876641e-29	363569.191432433	363569.099115616
3.73207281780496e-05	-8.44574206652246e-29	363569.185106391	363569.099115883
3.74013701401347e-05	-8.12280213344761e-29	363569.179066482	363569.099116122
3.7480142682831e-05	-7.91326095549827e-29	363569.173317324	363569.099116335
3.75570705390572e-05	-8.94124532261441e-29	363569.167861333	363569.099116521
3.76321787440793e-05	-8.3742515469868e-29	363569.162698113	363569.099116682
3.77054926104514e-05	-8.19675784331208e-29	363569.157825525	363569.099116818
3.77770377032842e-05	-8.41615978257667e-29	363569.153238472	363569.09911693
3.78468398158635e-05	-7.73330206149473e-29	363569.148933251	363569.09911702
3.79149249456379e-05	-7.84670081662025e-29	363569.144901892	363569.099117087
3.79813192705975e-05	-7.16630828586713e-29	363569.141134816	363569.099117133
3.80460491260605e-05	-6.35649326285118e-29	363569.137624023	363569.09911716
3.81091409818861e-05	-6.19502329631376e-29	363569.134358021	363569.099117167
3.81706214201303e-05	-5.91152640849996e-29	363569.131326799	363569.099117157
3.82305171131599e-05	-5.91399159882877e-29	363569.128519949	363569.099117129
3.8288854802239e-05	-5.64282066265905e-29	363569.125925057	363569.099117086
3.83456612766021e-05	-5.49737443325893e-29	363569.123529828	363569.099117028
3.84009633530253e-05	-5.32974149089946e-29	363569.121323298	363569.099116956
3.84547878559076e-05	-4.88600723171264e-29	363569.119295047	363569.099116871
3.85071615978724e-05	-4.72823505066844e-29	363569.117431983	363569.099116774
3.85581113608984e-05	-4.42748183055293e-29	363569.115724292	363569.099116666
3.86076638779882e-05	-4.34120016904438e-29	363569.114161388	363569.099116548
3.86558458153822e-05	-4.31161788509859e-29	363569.112732641	363569.09911642
3.87026837553239e-05	-4.07249442320347e-29	363569.111427868	363569.099116285
3.87482041793816e-05	-3.99114314235256e-29	363569.110238513	363569.099116141
3.87924334523318e-05	-3.94676971643387e-29	363569.109154931	363569.099115991
3.88353978066068e-05	-3.53508293152166e-29	363569.108169497	363569.099115836
3.88771233273096e-05	-3.40935822475206e-29	363569.107273813	363569.099115674
3.89176359377985e-05	-3.20721261778918e-29	363569.10646085	363569.099115509
3.89569613858401e-05	-3.12832652726707e-29	363569.10572363	363569.099115339
3.89951252303335e-05	-3.06669676904668e-29	363569.105055622	363569.099115166
3.90321528286021e-05	-2.92618092030419e-29	363569.104450833	363569.099114991
3.90680693242545e-05	-2.92618092030419e-29	363569.103903877	363569.099114813
3.91028996356084e-05	-2.8325036878092e-29	363569.103409564	363569.099114634
3.91366684446779e-05	-2.74868721662946e-29	363569.102963384	363569.099114453
3.91694001867181e-05	-2.53914603868013e-29	363569.102560752	363569.099114272
3.92011190403239e-05	-2.41095614158172e-29	363569.102197782	363569.099114091
3.92318489180762e-05	-2.33207005105962e-29	363569.101870809	363569.099113909
3.92616134577321e-05	-2.28769662514093e-29	363569.101576462	363569.099113729
3.92904360139502e-05	-2.16197191837134e-29	363569.10131168	363569.099113549
3.93183396505458e-05	-2.07075987620516e-29	363569.10107367	363569.09911337
3.93453471332682e-05	-2.02885164061529e-29	363569.10085979	363569.099113193
3.93714809230911e-05	-1.95982631140845e-29	363569.10066784	363569.099113018
3.93967631700094e-05	-1.94503516943556e-29	363569.100495725	363569.099112844
3.94212157073316e-05	-1.84642755628293e-29	363569.100341434	363569.099112673
3.944486004646e-05	-1.68865537523873e-29	363569.10020328	363569.099112504
3.9467717372148e-05	-1.62949080734715e-29	363569.100079666	363569.099112337
3.94898085382252e-05	-1.56046547814031e-29	363569.099969174	363569.099112174
