Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
3.99661865434591e-05	-3.8	-5.4	-4.6	-4.6
3.99695737834446e-05	-3.8	-5.4	-4.6	-4.6
3.99728097094855e-05	-3.8	-5.4	-4.6	-4.6
3.99759003336365e-05	-3.8	-5.4	-4.6	-4.6
3.99788514666764e-05	-3.8	-5.4	-4.6	-4.6
3.99816687230502e-05	-3.8	-5.4	-4.6	-4.6
3.99843575257735e-05	-3.8	-5.4	-4.6	-4.6
3.99869231112941e-05	-3.8	-5.4	-4.6	-4.6
3.99893705343101e-05	-3.8	-5.4	-4.6	-4.6
3.99917046725373e-05	-3.8	-5.4	-4.6	-4.6
3.99939302314252e-05	-3.8	-5.4	-4.6	-4.6
3.99960517488167e-05	-3.8	-5.4	-4.6	-4.6
3.99980735995503e-05	-3.8	-5.4	-4.6	-4.6
4e-05	-3.8	-5.4	-4.6	-4.6
4.00025e-05	-3.8	-5.4	-4.6	-4.6
4.0005e-05	-3.8	-5.4	-4.6	-4.6
4.00075e-05	-3.8	-5.4	-4.6	-4.6
4.001e-05	-3.8	-5.4	-4.6	-4.6
4.00125e-05	-3.8	-5.4	-4.6	-4.6
4.0015e-05	-3.8	-5.4	-4.6	-4.6
4.00175e-05	-3.8	-5.4	-4.6	-4.6
4.002e-05	-3.8	-5.4	-4.6	-4.6
4.00225e-05	-3.8	-5.4	-4.6	-4.6
4.0025e-05	-3.8	-5.4	-4.6	-4.6
4.00275e-05	-3.8	-5.4	-4.6	-4.6
4.003e-05	-3.8	-5.4	-4.6	-4.6
4.00325e-05	-3.8	-5.4	-4.6	-4.6
4.0035e-05	-3.8	-5.4	-4.6	-4.6
4.00375e-05	-3.8	-5.4	-4.6	-4.6
4.004e-05	-3.8	-5.4	-4.6	-4.6
4.00425e-05	-3.8	-5.4	-4.6	-4.6
4.0045e-05	-3.8	-5.4	-4.6	-4.6
4.00475e-05	-3.8	-5.4	-4.6	-4.6
4.005e-05	-3.8	-5.4	-4.6	-4.6
4.00525e-05	-3.8	-5.4	-4.6	-4.6
4.0055e-05	-3.8	-5.4	-4.6	-4.6
4.00575e-05	-3.8	-5.4	-4.6	-4.6
4.006e-05	-3.8	-5.4	-4.6	-4.6
4.00625e-05	-3.8	-5.4	-4.6	-4.6
4.0065e-05	-3.8	-5.4	-4.6	-4.6
4.00675e-05	-3.8	-5.4	-4.6	-4.6
4.007e-05	-3.8	-5.4	-4.6	-4.6
4.00725e-05	-3.8	-5.4	-4.6	-4.6
4.0075e-05	-3.8	-5.4	-4.6	-4.6
4.00775e-05	-3.8	-5.4	-4.6	-4.6
4.008e-05	-3.8	-5.4	-4.6	-4.6
4.00825e-05	-3.8	-5.4	-4.6	-4.6
4.0085e-05	-3.8	-5.4	-4.6	-4.6
4.00875e-05	-3.8	-5.4	-4.6	-4.6
4.009e-05	-3.8	-5.4	-4.6	-4.6
4.00925e-05	-3.8	-5.4	-4.6	-4.6
4.0095e-05	-3.8	-5.4	-4.6	-4.6
4.00975e-05	-3.8	-5.4	-4.6	-4.6
4.01e-05	-3.8	-5.4	-4.6	-4.6
4.01025e-05	-3.8	-5.4	-4.6	-4.6
4.0105e-05	-3.8	-5.4	-4.6	-4.6
4.01075e-05	-3.8	-5.4	-4.6	-4.6
4.011e-05	-3.8	-5.4	-4.6	-4.6
4.01125e-05	-3.8	-5.4	-4.6	-4.6
4.0115e-05	-3.8	-5.4	-4.6	-4.6
4.01175e-05	-3.8	-5.4	-4.6	-4.6
4.012e-05	-3.8	-5.4	-4.6	-4.6
4.01225e-05	-3.8	-5.4	-4.6	-4.6
