Position  (cm)	Ecb (eV)	Evb (eV)	Efn (eV)	Efp (eV)
4.00495931824704e-05	-3.94233390827315	-5.14233390827315	-4.90277969007778	-4.89996227269185
4.00546265631711e-05	-3.94264090595599	-5.14264090595599	-4.90277968813554	-4.89996226908403
4.00598170512345e-05	-3.94295742115505	-5.14295742115505	-4.90277968587865	-4.89996226513014
4.00651689752749e-05	-3.94328371178985	-5.14328371178985	-4.90277968327513	-4.89996226079848
4.00706867633003e-05	-3.94362004142759	-5.14362004142759	-4.90277968029024	-4.89996225605456
4.00763749443485e-05	-3.94396667935905	-5.14396667935905	-4.90277967688617	-4.89996225086093
4.00822381501299e-05	-3.94432390067373	-5.14432390067373	-4.90277967302183	-4.89996224517691
4.00882811166764e-05	-3.94469198633414	-5.14469198633414	-4.9027796686526	-4.89996223895834
4.00945086859951e-05	-3.94507122324901	-5.14507122324901	-4.90277966373003	-4.89996223215728
4.0100925807727e-05	-3.94546190434555	-5.14546190434555	-4.90277965820155	-4.89996222472174
4.01075375408088e-05	-3.94586432864037	-5.14586432864037	-4.90277965201012	-4.89996221659532
4.01143490551381e-05	-3.94627880130921	-5.14627880130922	-4.90277964509392	-4.89996220771691
4.01213656332403e-05	-3.94670563375523	-5.14670563375523	-4.90277963738595	-4.89996219802028
4.01285926719372e-05	-3.94714514367576	-5.14714514367576	-4.90277962881366	-4.8999621874337
4.01360356840151e-05	-3.9475976551274	-5.1475976551274	-4.90277961929847	-4.89996217587951
4.01437002998935e-05	-3.94806349858941	-5.14806349858941	-4.90277960875537	-4.89996216327367
4.01515922692917e-05	-3.94854301102516	-5.14854301102516	-4.90277959709241	-4.89996214952525
4.01597174628924e-05	-3.94903653594157	-5.14903653594157	-4.90277958421015	-4.89996213453594
4.01680818740033e-05	-3.94954442344636	-5.14954442344636	-4.90277957000116	-4.89996211819946
4.01766916202132e-05	-3.9500670303031	-5.1500670303031	-4.90277955434938	-4.89996210040098
4.01855529450429e-05	-3.95060471998374	-5.15060471998374	-4.90277953712947	-4.89996208101651
4.019467221959e-05	-3.95115786271856	-5.15115786271856	-4.90277951820619	-4.89996205991215
4.02040559441653e-05	-3.95172683554345	-5.15172683554345	-4.90277949743362	-4.89996203694342
4.02137107499217e-05	-3.95231202234424	-5.15231202234424	-4.9027794746544	-4.89996201195449
